"","MO","SC","UA","PD","AD","State","Age","Sex","UK_2026","UK_2026Copula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula","Pakistan","PakistanCopula","Australia","AustraliaCopula","Belgium","BelgiumCopula","Canada","CanadaCopula","Denmark","DenmarkCopula","France","FranceCopula","Hungary","HungaryCopula","Iran","IranCopula","Italy","ItalyCopula","Malaysia","MalaysiaCopula","Poland","PolandCopula","Portugal","PortugalCopula","Romania","RomaniaCopula","Taiwan","TaiwanCopula","Thailand","ThailandCopula","Trinidad_and_Tobago","Trinidad_and_TobagoCopula","USA","USACopula","Singapore","SingaporeCopula","England_2018","England_2018Copula"
"2286",2,1,2,3,3,21233,"65+","female",-0.077,0.12772911,0.423,0.38976046,0.444,0.40709069,-0.027,0.06827272,0.325,0.20863939,0.103,0.2275207,0.197,0.17752014,0.516,NA,0.113,0.25055852,0.113,0.08345038,0.193,0.29594383,0.021,0.00015379,0.046,0.35292618,0.337,0.17549308,0.363,-0.17179196,0.421,0.14499368,0.467,0.24088175,0.157,0.42641002,0.164,0.29698895,0.309,0.49940006,-0.126,-0.11446547,0.16,0.32195268,0.45,0.29030562,0.273,0.06835142,-0.221,-0.10370102,-0.077,0.25766219
"2287",2,1,3,1,1,21311,"65+","female",0.487,0.7526498,0.64,0.67839525,0.596,0.69688581,0.602,0.69989356,0.647,0.66005645,0.384,0.71342006,0.577,0.79074936,0.671,NA,0.688,0.76263787,0.456,0.73435368,0.738,0.73137255,0.69,0.77933681,0.482,0.79976358,0.712,0.71041855,0.699,0.49118064,0.769,0.71910083,0.611,0.69107781,0.687,0.8392825,0.372,0.75250073,0.741,0.80466335,0.294,0.54225267,0.42,0.72641133,0.745,0.77003775,0.62,0.68270065,0.221,0.61690333,0.487,0.73248008
"2288",2,1,3,1,2,21312,"65+","female",0.416,0.59292143,0.577,0.5466278,0.553,0.59236199,0.478,0.52695095,0.561,0.49034084,0.322,0.55771315,0.577,0.66247426,0.635,NA,0.592,0.61768046,0.353,0.57713107,0.675,0.60633021,0.621,0.5906336,0.392,0.68502417,0.634,0.5404255,0.601,0.25292631,0.717,0.54932938,0.53,0.54274931,0.661,0.75267034,0.335,0.61741882,0.687,0.71118846,0.14,0.30625138,0.388,0.58533737,0.734,0.6371295,0.593,0.50239914,0.071,0.40442775,0.416,0.5834375
"2289",2,1,3,1,3,21313,"65+","female",0.251,0.27785305,0.528,0.41240334,0.438,0.43954222,0.277,0.21090115,0.442,0.26757809,0.24,0.30811401,0.512,0.37293482,0.49,NA,0.334,0.31523408,0.25,0.24001096,0.458,0.37991736,0.322,0.17225882,0.278,0.43327576,0.454,0.23028451,0.47,-0.05373491,0.599,0.24392145,0.525,0.30757049,0.48,0.54926027,0.21,0.37094863,0.535,0.54792041,0.012,-0.04100791,0.31,0.34494905,0.606,0.39976436,0.447,0.18870063,-0.058,0.05359974,0.251,0.34559847
"2290",2,1,3,2,1,21321,"65+","female",0.364,0.67645664,0.56,0.6262918,0.559,0.64845505,0.516,0.61387351,0.555,0.56743989,0.295,0.64329708,0.465,0.69921808,0.636,NA,0.621,0.69981664,0.372,0.63999248,0.693,0.66195579,0.627,0.69486101,0.37,0.74979182,0.632,0.64377934,0.624,0.34881553,0.714,0.64108434,0.557,0.61632692,0.63,0.78885976,0.262,0.68247611,0.669,0.75685085,0.173,0.43127074,0.348,0.67478664,0.681,0.68304529,0.576,0.59298445,0.075,0.49310363,0.364,0.66345698
"2291",2,1,3,2,2,21322,"65+","female",0.293,0.54656845,0.497,0.52313513,0.516,0.57369473,0.392,0.4711994,0.469,0.43876978,0.233,0.51883496,0.465,0.59700649,0.6,NA,0.524,0.5926628,0.269,0.51275543,0.63,0.56453394,0.559,0.53338279,0.28,0.66471711,0.554,0.51610968,0.526,0.16422187,0.662,0.50819299,0.476,0.50257326,0.604,0.7258814,0.225,0.58120702,0.615,0.68844749,0.019,0.24998162,0.316,0.56751776,0.67,0.58431454,0.527,0.45005756,-0.075,0.33159185,0.293,0.54445825
"2292",2,1,3,2,3,21323,"65+","female",0.128,0.25586016,0.448,0.40650108,0.401,0.44211613,0.191,0.17646311,0.35,0.24505852,0.151,0.2940939,0.4,0.33464219,0.455,NA,0.266,0.31483823,0.166,0.20145915,0.413,0.35864595,0.259,0.1401526,0.166,0.44231309,0.374,0.24224597,0.395,-0.10235649,0.544,0.23234541,0.471,0.29539709,0.423,0.55137334,0.1,0.36606519,0.463,0.5506598,-0.109,-0.05730925,0.238,0.35567851,0.542,0.38028635,0.403,0.16581265,-0.204,0.02142535,0.128,0.32891444
"2293",2,1,3,3,1,21331,"65+","female",0.101,0.28793864,0.446,0.45409725,0.445,0.41633604,0.273,0.27542287,0.411,0.28817412,0.123,0.35892363,0.262,0.28646895,0.457,NA,0.264,0.3435351,0.288,0.28388467,0.44,0.39488227,0.293,0.30919949,0.217,0.38407092,0.374,0.24796996,0.526,0.00188195,0.478,0.25684478,0.484,0.33108129,0.198,0.40591985,0.14,0.36429279,0.37,0.51223528,0.033,0.02641978,0.211,0.41422259,0.515,0.32194261,0.36,0.21413278,-0.008,0.01631141,0.101,0.37447496
"2294",2,1,3,3,2,21332,"65+","female",0.03,0.16757165,0.383,0.36874598,0.402,0.36156432,0.149,0.14890247,0.325,0.18812663,0.061,0.24361155,0.262,0.18785951,0.421,NA,0.168,0.25184186,0.185,0.16675788,0.377,0.31757168,0.225,0.14805402,0.127,0.30071824,0.296,0.13580823,0.428,-0.16270532,0.426,0.13942501,0.403,0.23434356,0.172,0.3366195,0.103,0.26832648,0.316,0.44195175,-0.121,-0.12956378,0.179,0.31633179,0.504,0.23526913,0.333,0.08718059,-0.158,-0.09797207,0.03,0.27093774
"2295",2,1,3,3,3,21333,"65+","female",-0.135,-0.09579175,0.334,0.26608253,0.287,0.26174456,-0.052,-0.11254262,0.206,0.02579087,-0.021,0.03066013,0.197,-0.06484633,0.276,NA,0.095,0.03522362,0.082,-0.12165896,0.16,0.15256107,-0.075,-0.22539793,0.013,0.08521744,0.116,-0.11605177,0.297,-0.40295891,0.308,-0.10129912,0.398,0.04316189,-0.009,0.14641543,0.045,0.06065797,0.164,0.29155847,-0.249,-0.40069745,0.101,0.11813515,0.376,0.04174089,0.217,-0.16512749,-0.287,-0.34231718,-0.135,0.07928217
"2296",2,2,1,1,1,22111,"65+","female",0.746,0.84254188,0.719,0.7469505,0.808,0.76906728,0.811,0.78811412,0.757,0.75718628,0.736,0.77913776,0.813,0.85849697,0.894,NA,0.74,0.85631687,0.691,0.81234747,0.772,0.79581429,0.77,0.84864105,0.633,0.87677841,0.907,0.81916223,0.723,0.58394274,0.867,0.82200587,0.752,0.7636559,0.845,0.898893,0.537,0.82697556,0.89,0.85863576,0.525,0.66974607,0.556,0.80009605,0.798,0.85662256,0.808,0.77273815,0.671,0.74086752,0.746,0.80440373
"2297",2,2,1,1,2,22112,"65+","female",0.675,0.7331636,0.656,0.64292539,0.765,0.69975794,0.687,0.66194928,0.671,0.63253868,0.674,0.66058863,0.813,0.773446,0.858,NA,0.643,0.76637388,0.588,0.70091334,0.709,0.70790059,0.702,0.70715175,0.543,0.80934398,0.829,0.70799451,0.625,0.39994403,0.815,0.71094171,0.671,0.65414358,0.819,0.84932077,0.5,0.73593129,0.836,0.79578778,0.371,0.50095469,0.524,0.70041466,0.787,0.77116888,0.759,0.64616279,0.521,0.58552765,0.675,0.69366151
"2298",2,2,1,1,3,22113,"65+","female",0.241,0.44192485,0.607,0.51748648,0.6,0.54742076,0.252,0.36319127,0.53,0.4190497,0.301,0.42850149,0.425,0.51227426,0.713,NA,0.343,0.47957352,0.229,0.38752827,0.492,0.48690395,0.402,0.31227474,0.255,0.59193126,0.649,0.42843327,0.518,0.10976049,0.697,0.43408261,0.55,0.43850496,0.638,0.68221375,0.342,0.51798251,0.684,0.65975798,0.053,0.17775827,0.307,0.48551055,0.659,0.56113741,0.498,0.35629097,0.102,0.24545173,0.241,0.47253341
"2299",2,2,1,2,1,22121,"65+","female",0.623,0.77165199,0.639,0.69526312,0.771,0.71757933,0.725,0.70787039,0.665,0.66444427,0.647,0.70711495,0.701,0.76753761,0.859,NA,0.673,0.79100292,0.607,0.71897,0.727,0.72590763,0.708,0.76576817,0.521,0.82425483,0.827,0.75185935,0.648,0.4342899,0.812,0.7440751,0.698,0.68671789,0.788,0.84622128,0.427,0.75168628,0.818,0.80609128,0.404,0.5568463,0.484,0.74465745,0.734,0.76750862,0.742,0.6829616,0.525,0.62120688,0.623,0.73556239
"2300",2,2,1,2,2,22122,"65+","female",0.552,0.66949544,0.576,0.60598472,0.728,0.65994204,0.601,0.59119161,0.579,0.5581323,0.585,0.60171895,0.701,0.68837726,0.823,NA,0.576,0.71222124,0.504,0.61605325,0.664,0.64791942,0.64,0.6304609,0.431,0.76438781,0.749,0.65500245,0.55,0.27595087,0.76,0.64360998,0.617,0.59217368,0.762,0.80172051,0.39,0.67238281,0.764,0.75271428,0.25,0.41069827,0.452,0.65824833,0.723,0.69262086,0.671,0.56927126,0.374,0.48865052,0.552,0.63617679
"2301",2,2,1,2,3,22123,"65+","female",0.118,0.39285441,0.527,0.494588,0.563,0.52336538,0.166,0.3067085,0.438,0.3683445,0.212,0.38777226,0.313,0.44150009,0.678,NA,0.275,0.44645348,0.145,0.31773571,0.447,0.442456,0.34,0.24999724,0.143,0.56345533,0.569,0.40045497,0.443,0.01514812,0.642,0.38622598,0.496,0.39678071,0.581,0.64831847,0.232,0.47286938,0.612,0.63085865,-0.068,0.11698544,0.235,0.46212165,0.595,0.50315637,0.432,0.29960741,-0.044,0.1833497,0.118,0.43067597
"2302",2,2,1,3,1,22131,"65+","female",0.091,0.44043173,0.525,0.55164744,0.607,0.51569216,0.248,0.41151389,0.499,0.4106908,0.184,0.47249068,0.175,0.42022575,0.68,NA,0.291,0.49194372,0.267,0.41411598,0.474,0.48565651,0.374,0.43827779,0.194,0.53816792,0.569,0.42607363,0.574,0.1368817,0.576,0.42639929,0.509,0.4443638,0.356,0.54976959,0.271,0.49865813,0.519,0.62931122,0.074,0.21775622,0.208,0.53716092,0.568,0.46663512,0.411,0.36149638,0.151,0.18876796,0.091,0.48694631
"2303",2,2,1,3,2,22132,"65+","female",0.02,0.31818627,0.462,0.46289257,0.564,0.45936194,0.124,0.28134375,0.413,0.30454112,0.122,0.35502985,0.175,0.32131898,0.644,NA,0.194,0.39670434,0.164,0.29714487,0.411,0.40320309,0.306,0.27955045,0.104,0.45759467,0.491,0.31167406,0.476,-0.02687576,0.524,0.30869084,0.428,0.34365506,0.33,0.48282282,0.234,0.40669947,0.465,0.56291334,-0.08,0.06067165,0.176,0.44049162,0.557,0.37930191,0.362,0.23268085,0.001,0.06167424,0.02,0.38006326
"2304",2,2,1,3,3,22133,"65+","female",-0.145,0.03527187,0.413,0.35001054,0.449,0.35354253,-0.077,-0.00176776,0.294,0.12228064,0.04,0.12721776,0.11,0.05703765,0.499,NA,0.086,0.14149703,0.061,-0.00570744,0.194,0.21392661,0.006,-0.10952591,-0.01,0.23314956,0.311,0.04064362,0.345,-0.28255005,0.406,0.04658813,0.423,0.13848243,0.149,0.2918089,0.109,0.19418875,0.313,0.41459006,-0.208,-0.23196683,0.098,0.23350971,0.429,0.17578592,0.238,-0.0408564,-0.127,-0.21671189,-0.145,0.17177482
"2305",2,2,2,1,1,22211,"65+","female",0.71,0.74554324,0.675,0.64733979,0.757,0.68911886,0.779,0.68754159,0.683,0.61902479,0.665,0.69519185,0.813,0.78351742,0.854,NA,0.687,0.76448364,0.66,0.73233705,0.7,0.71182653,0.722,0.77572718,0.477,0.80336281,0.882,0.6984697,0.638,0.42914031,0.825,0.71847556,0.699,0.6634894,0.799,0.84111625,0.435,0.73716819,0.846,0.7914861,0.44,0.50038786,0.497,0.70748655,0.755,0.76162205,0.775,0.66411352,0.415,0.58292838,0.71,0.71205499
"2306",2,2,2,1,2,22212,"65+","female",0.639,0.64234823,0.612,0.55702713,0.714,0.63084354,0.655,0.56896216,0.597,0.50969276,0.603,0.58990737,0.813,0.70650396,0.818,NA,0.59,0.68181117,0.557,0.62927609,0.637,0.63245542,0.654,0.63993519,0.387,0.74255878,0.804,0.59780013,0.54,0.26981375,0.773,0.61516044,0.618,0.56937986,0.773,0.79859023,0.398,0.65718768,0.792,0.73723936,0.286,0.34899049,0.465,0.62001762,0.744,0.6846803,0.704,0.54922341,0.265,0.44621484,0.639,0.61329557
"2307",2,2,2,1,3,22213,"65+","female",0.205,0.37355185,0.563,0.44696058,0.549,0.50312597,0.22,0.29077389,0.456,0.32489621,0.23,0.3794318,0.425,0.46635294,0.673,NA,0.29,0.41859277,0.198,0.33690681,0.42,0.43288082,0.355,0.26808398,0.099,0.54388158,0.624,0.34643702,0.433,0.01655328,0.655,0.36227727,0.497,0.37674496,0.592,0.64768725,0.239,0.46090437,0.64,0.61423063,-0.032,0.06070443,0.248,0.42564952,0.616,0.49860965,0.465,0.28552838,-0.154,0.14219068,0.205,0.41234914
"2308",2,2,2,2,1,22221,"65+","female",0.587,0.67558028,0.595,0.6119121,0.72,0.6475595,0.693,0.61165439,0.591,0.54467121,0.576,0.63423122,0.701,0.69193432,0.819,NA,0.619,0.70430472,0.576,0.64163426,0.655,0.649121,0.66,0.69251929,0.365,0.75251375,0.802,0.64015678,0.563,0.30734909,0.77,0.64483524,0.645,0.5998742,0.742,0.78785164,0.325,0.67092427,0.774,0.74760162,0.319,0.40972243,0.425,0.66326262,0.691,0.67844238,0.687,0.58257313,0.269,0.47285056,0.587,0.65153629
"2309",2,2,2,2,2,22222,"65+","female",0.516,0.5705264,0.532,0.52377649,0.677,0.59037938,0.569,0.4920672,0.505,0.43886447,0.514,0.53055622,0.701,0.61309416,0.783,NA,0.523,0.62330378,0.473,0.53803522,0.592,0.57060595,0.592,0.55541683,0.275,0.69170486,0.724,0.54129428,0.465,0.15313762,0.718,0.54196546,0.564,0.50758565,0.716,0.74413922,0.288,0.59267036,0.72,0.69497641,0.165,0.26234291,0.393,0.57764901,0.68,0.60295958,0.594,0.46821219,0.119,0.34341565,0.516,0.55316703
"2310",2,2,2,2,3,22223,"65+","female",0.082,0.30629882,0.483,0.41867196,0.512,0.47113661,0.134,0.21837949,0.364,0.2626224,0.141,0.32725164,0.313,0.37819908,0.638,NA,0.222,0.36906575,0.114,0.25131767,0.375,0.37778466,0.292,0.18855768,-0.013,0.50058935,0.544,0.30037977,0.358,-0.08972722,0.6,0.29726995,0.443,0.32302809,0.535,0.59922208,0.129,0.40413062,0.568,0.57832965,-0.153,-0.01475777,0.176,0.39121896,0.552,0.42537525,0.377,0.21225082,-0.3,0.05893464,0.082,0.3580144
"2311",2,2,2,3,1,22231,"65+","female",0.055,0.36607407,0.481,0.4869837,0.556,0.46952715,0.216,0.33379282,0.425,0.32704765,0.113,0.42769005,0.175,0.37108426,0.64,NA,0.238,0.43399917,0.236,0.36108798,0.402,0.43267669,0.326,0.38976442,0.038,0.49036722,0.544,0.34817952,0.489,0.05707668,0.534,0.35259856,0.456,0.38730925,0.31,0.51607246,0.169,0.44692961,0.475,0.58904093,-0.011,0.11063831,0.149,0.48017874,0.525,0.40931102,0.378,0.29012168,-0.104,0.08420355,0.055,0.42724904
"2312",2,2,2,3,2,22232,"65+","female",-0.016,0.26367175,0.418,0.40803968,0.513,0.42458331,0.092,0.22057811,0.339,0.23735451,0.051,0.3268485,0.175,0.29209318,0.604,NA,0.141,0.35916783,0.133,0.261547,0.339,0.36420555,0.258,0.25054572,-0.052,0.42847244,0.466,0.25650735,0.391,-0.08744508,0.482,0.25405239,0.375,0.30287677,0.284,0.46886383,0.132,0.37133856,0.421,0.53538603,-0.165,-0.02447149,0.117,0.39814389,0.514,0.34086167,0.307,0.18076601,-0.254,-0.01836532,-0.016,0.33588172
"2313",2,2,2,3,3,22233,"65+","female",-0.181,-0.00237783,0.369,0.3041374,0.398,0.32932655,-0.109,-0.04925821,0.22,0.06941275,-0.031,0.11464914,0.11,0.04617324,0.459,NA,0.033,0.11827331,0.03,-0.02720554,0.122,0.18729845,-0.042,-0.12204673,-0.166,0.2212523,0.286,0.00698977,0.26,-0.32658773,0.364,0.0062757,0.37,0.11273916,0.103,0.2997277,0.007,0.17377685,0.269,0.40165312,-0.293,-0.29905952,0.039,0.20425687,0.386,0.15633332,0.205,-0.07738453,-0.383,-0.27830855,-0.181,0.1397498
"2314",2,2,3,1,1,22311,"65+","female",0.383,0.51226228,0.586,0.49702375,0.55,0.50400105,0.52,0.46791271,0.542,0.36377963,0.25,0.4968268,0.49,0.56468294,0.614,NA,0.601,0.47554923,0.373,0.51499195,0.667,0.50240107,0.627,0.56285296,0.27,0.56177875,0.661,0.38404327,0.596,0.15110751,0.712,0.43209461,0.514,0.4373696,0.633,0.64495074,0.215,0.5108113,0.701,0.63694858,0.127,0.15976729,0.299,0.48590785,0.681,0.51262805,0.574,0.39269011,0.059,0.24907536,0.383,0.50175169
"2315",2,2,3,1,2,22312,"65+","female",0.312,0.38645558,0.523,0.40973459,0.507,0.44444649,0.396,0.33307697,0.456,0.25491258,0.188,0.37970871,0.49,0.46458763,0.578,NA,0.505,0.37319908,0.27,0.39256345,0.604,0.41588246,0.558,0.39817583,0.18,0.47763445,0.583,0.26535623,0.498,-0.02094938,0.66,0.30456345,0.433,0.33469219,0.607,0.58421388,0.178,0.41325632,0.647,0.57285215,-0.027,-0.00451114,0.267,0.38158665,0.67,0.42426921,0.525,0.25640498,-0.091,0.10628407,0.312,0.39210626
"2316",2,2,3,1,3,22313,"65+","female",0.147,0.11925698,0.474,0.30678499,0.392,0.33879857,0.195,0.06280256,0.337,0.08446507,0.106,0.16796859,0.425,0.21402048,0.433,NA,0.247,0.1322726,0.167,0.10046947,0.387,0.23791587,0.259,0.02468838,0.066,0.26642447,0.403,0.01050972,0.367,-0.26374009,0.542,0.05423359,0.428,0.13869816,0.426,0.41117249,0.053,0.20958396,0.495,0.43605547,-0.155,-0.28042142,0.189,0.17943217,0.542,0.2339375,0.401,-0.00438687,-0.219,-0.17536006,0.147,0.19489788
"2317",2,2,3,2,1,22321,"65+","female",0.26,0.49621048,0.506,0.49949806,0.513,0.51152615,0.434,0.44148051,0.45,0.35545993,0.161,0.49196241,0.378,0.53116861,0.579,NA,0.534,0.49755822,0.289,0.48047642,0.622,0.49233729,0.564,0.53318757,0.158,0.57835507,0.581,0.40945095,0.521,0.11779651,0.657,0.43395902,0.46,0.43691438,0.576,0.64710285,0.105,0.51313168,0.629,0.64170237,0.006,0.15953586,0.227,0.50786684,0.617,0.49859605,0.508,0.38261932,-0.087,0.22025522,0.26,0.49501684
"2318",2,2,3,2,2,22322,"65+","female",0.189,0.37842436,0.443,0.4151901,0.47,0.45554552,0.31,0.31462364,0.364,0.25394204,0.099,0.38120874,0.378,0.43922541,0.543,NA,0.437,0.40361535,0.186,0.3672136,0.559,0.41226297,0.496,0.37898702,0.068,0.50104896,0.503,0.29908142,0.423,-0.04201904,0.605,0.31577463,0.379,0.34032015,0.55,0.59090058,0.068,0.42341743,0.575,0.58181434,-0.148,0.0061321,0.195,0.41011026,0.606,0.41791574,0.437,0.25565734,-0.237,0.09236236,0.189,0.3914016
"2319",2,2,3,2,3,22323,"65+","female",0.024,0.09642131,0.394,0.3066911,0.355,0.34099572,0.109,0.03170221,0.245,0.07469765,0.017,0.16041759,0.313,0.17863745,0.398,NA,0.179,0.13938156,0.083,0.06485555,0.342,0.22429061,0.196,-0.00667835,-0.046,0.2763944,0.323,0.02844401,0.292,-0.2933417,0.487,0.04820789,0.374,0.13541021,0.369,0.40965968,-0.057,0.21021636,0.423,0.44091419,-0.276,-0.28475406,0.117,0.19671994,0.478,0.21956209,0.335,-0.02004643,-0.365,-0.19833045,0.024,0.18268023
"2320",2,2,3,3,1,22331,"65+","female",-0.003,0.14492796,0.392,0.35392013,0.399,0.32390875,0.191,0.14833859,0.306,0.12684002,-0.011,0.22389402,0.175,0.13381199,0.4,NA,0.177,0.17499852,0.205,0.1616602,0.369,0.26743963,0.23,0.17377246,0.005,0.22062574,0.323,0.04475772,0.423,-0.19030233,0.421,0.09047087,0.387,0.1768307,0.144,0.25343604,-0.018,0.20914078,0.33,0.39022756,-0.134,-0.19134837,0.09,0.26321034,0.451,0.16576537,0.314,0.04263174,-0.17,-0.19089182,-0.003,0.23825878
"2321",2,2,3,3,2,22332,"65+","female",-0.074,0.03299817,0.329,0.27473768,0.356,0.27851792,0.067,0.02731323,0.22,0.03339758,-0.073,0.11716377,0.175,0.04554911,0.364,NA,0.081,0.09319312,0.102,0.05226355,0.306,0.19711954,0.162,0.01955722,-0.085,0.14947394,0.245,-0.05556726,0.325,-0.34644996,0.369,-0.01820905,0.306,0.08845583,0.118,0.20026615,-0.055,0.12380464,0.276,0.33151572,-0.288,-0.33673036,0.058,0.17326567,0.44,0.09113338,0.265,-0.07629057,-0.32,-0.29317081,-0.074,0.14228306
"2322",2,2,3,3,3,22333,"65+","female",-0.239,-0.20544355,0.28,0.18435309,0.241,0.19595332,-0.134,-0.21537254,0.101,-0.11174406,-0.155,-0.07471037,0.11,-0.18075971,0.219,NA,0.008,-0.09263546,-0.001,-0.21326096,0.089,0.05389298,-0.137,-0.32776713,-0.199,-0.03648367,0.065,-0.27769992,0.194,-0.55947246,0.251,-0.23275807,0.301,-0.08400605,-0.063,0.04214104,-0.113,-0.05675751,0.124,0.20468865,-0.416,-0.57791687,-0.02,-0.00367072,0.312,-0.07536512,0.171,-0.30404792,-0.448,-0.51129318,-0.239,-0.03032884
"2323",2,3,1,1,1,23111,"65+","female",0.367,0.87687521,0.671,0.8034899,0.668,0.8090453,0.507,0.82855435,0.632,0.82754735,0.27,0.82619264,0.403,0.8887578,0.734,NA,0.56,0.88562565,0.352,0.84753458,0.619,0.83501151,0.641,0.87944269,0.345,0.90086694,0.603,0.86318395,0.591,0.68848434,0.678,0.85899088,0.573,0.81805095,0.664,0.91786401,0.335,0.87061887,0.724,0.89123382,0.226,0.75706675,0.296,0.84503128,0.69,0.89391937,0.523,0.82375952,0.195,0.80965272,0.367,0.84923459
"2324",2,3,1,1,2,23112,"65+","female",0.296,0.70176522,0.608,0.64601911,0.625,0.68605205,0.383,0.63642379,0.546,0.62843948,0.208,0.64221759,0.403,0.74020724,0.698,NA,0.463,0.72054197,0.249,0.67341725,0.556,0.68931246,0.573,0.67697903,0.255,0.76855003,0.525,0.66500922,0.493,0.40692633,0.626,0.66968823,0.492,0.63620609,0.638,0.81416189,0.298,0.7148072,0.67,0.78203613,0.072,0.49043064,0.264,0.67732605,0.679,0.74373803,0.496,0.6160473,0.045,0.55499672,0.296,0.67444872
"2325",2,3,1,1,3,23113,"65+","female",0.131,0.28102851,0.559,0.43889708,0.51,0.46003059,0.182,0.22184245,0.427,0.27925766,0.126,0.29198358,0.338,0.34703169,0.553,NA,0.268,0.29839661,0.146,0.24401393,0.339,0.36995879,0.274,0.1553965,0.141,0.41941303,0.345,0.21159308,0.362,-0.06016627,0.508,0.24608587,0.487,0.29042487,0.457,0.52610895,0.173,0.36683109,0.518,0.5492847,-0.056,-0.01329922,0.186,0.33656699,0.551,0.39771142,0.35,0.17512029,-0.083,0.04341426,0.131,0.3429232
"2326",2,3,1,2,1,23121,"65+","female",0.244,0.81066053,0.591,0.73785922,0.631,0.75023447,0.421,0.74868729,0.54,0.73098143,0.181,0.74832747,0.291,0.80859797,0.699,NA,0.493,0.82688174,0.268,0.76037045,0.574,0.76787473,0.579,0.80597057,0.233,0.85523048,0.523,0.79868124,0.516,0.52662019,0.623,0.78775815,0.519,0.73413427,0.607,0.8723815,0.225,0.79783222,0.652,0.83515239,0.105,0.6360229,0.224,0.78329339,0.626,0.81461447,0.479,0.73550935,0.049,0.69902211,0.244,0.77761242
"2327",2,3,1,2,2,23122,"65+","female",0.173,0.66870987,0.528,0.61689361,0.588,0.66447857,0.297,0.59347404,0.454,0.57617863,0.119,0.60430533,0.291,0.68966245,0.663,NA,0.396,0.70403605,0.165,0.62004275,0.511,0.65348891,0.511,0.63286834,0.143,0.75651579,0.445,0.64993225,0.418,0.30599832,0.571,0.64008585,0.438,0.59612042,0.581,0.79540522,0.188,0.67798067,0.598,0.75423396,-0.049,0.42839958,0.192,0.65678129,0.615,0.69848313,0.43,0.57216291,-0.101,0.50003715,0.173,0.63893621
"2328",2,3,1,2,3,23123,"65+","female",0.008,0.30311277,0.479,0.45451449,0.473,0.4774163,0.096,0.22886673,0.335,0.29818305,0.037,0.31452376,0.226,0.35624015,0.518,NA,0.2,0.34449874,0.062,0.24353021,0.294,0.38260546,0.211,0.16695149,0.029,0.46795101,0.265,0.28083541,0.287,-0.0588545,0.453,0.28194279,0.433,0.31757832,0.4,0.56573475,0.063,0.39762947,0.446,0.57668397,-0.177,0.01806915,0.114,0.38017826,0.487,0.42095828,0.306,0.2021284,-0.229,0.07437365,0.008,0.35965936
"2329",2,3,1,3,1,23131,"65+","female",-0.019,0.2734373,0.477,0.45462455,0.517,0.42277336,0.178,0.27120964,0.396,0.26033223,0.009,0.31163662,0.088,0.24030701,0.52,NA,0.201,0.28979026,0.184,0.27050143,0.321,0.36353383,0.245,0.27631459,0.08,0.34145666,0.265,0.19065881,0.418,-0.0508046,0.387,0.23311403,0.446,0.28284919,0.175,0.35423231,0.103,0.32949334,0.353,0.48630567,-0.035,0.00462191,0.087,0.3782296,0.46,0.28742895,0.263,0.17373297,-0.034,-0.02710982,-0.019,0.34803834
"2330",2,3,1,3,2,23132,"65+","female",-0.09,0.12901782,0.414,0.35801519,0.474,0.35948454,0.054,0.12135338,0.31,0.13911846,-0.053,0.17680815,0.088,0.11908474,0.484,NA,0.104,0.17363441,0.081,0.13317562,0.258,0.26862175,0.177,0.09127027,-0.01,0.23914511,0.187,0.05081063,0.32,-0.23956967,0.335,0.09076393,0.365,0.16608537,0.149,0.26966431,0.066,0.21742362,0.299,0.40631715,-0.189,-0.17739848,0.055,0.2632518,0.449,0.18234029,0.236,0.02064511,-0.184,-0.17293768,-0.09,0.22606996
"2331",2,3,1,3,3,23133,"65+","female",-0.255,-0.13523863,0.365,0.25350346,0.359,0.26137292,-0.147,-0.13911483,0.191,-0.02449243,-0.135,-0.03813562,0.023,-0.1399721,0.339,NA,0.086,-0.0385123,-0.022,-0.1528871,0.041,0.1040651,-0.123,-0.28425821,-0.124,0.02177413,0.007,-0.20945615,0.189,-0.48895489,0.217,-0.14760229,0.36,-0.02943598,-0.032,0.0704573,0.008,0.00486972,0.147,0.24733561,-0.317,-0.44633943,-0.023,0.0627244,0.321,-0.01485474,0.12,-0.23440807,-0.312,-0.41921108,-0.255,0.03590257
"2332",2,3,2,1,1,23211,"65+","female",0.331,0.718829,0.627,0.64263213,0.617,0.67722701,0.475,0.66597541,0.558,0.60630707,0.199,0.67476311,0.403,0.75498968,0.694,NA,0.507,0.72893113,0.321,0.70922433,0.547,0.69174086,0.594,0.74871797,0.189,0.76941013,0.578,0.66261412,0.506,0.41591654,0.636,0.68271189,0.52,0.64192729,0.618,0.81373407,0.233,0.71436008,0.68,0.77677159,0.141,0.47746183,0.237,0.68254558,0.647,0.73817793,0.512,0.63351788,-0.06,0.55327958,0.331,0.6912019
