"","MO","SC","UA","PD","AD","State","Age","Sex","UK","UKCopula","Japan","JapanCopula","SouthKorea","SouthKoreaCopula","Netherlands","NetherlandsCopula","China","ChinaCopula","Spain","SpainCopula","Germany","GermanyCopula"
"22",1,1,3,2,1,"11321","18-34","male",0.433,0.830549524255447,0.635,0.789607195233666,0.655,0.795079552501267,0.552,0.787160091136924,0.654,0.819157343742917,0.401,0.816759568169481,0.564,0.856417543888677
"23",1,1,3,2,2,"11322","18-34","male",0.362,0.717662735177384,0.572,0.685424057129957,0.612,0.725021541648239,0.428,0.647416196089641,0.568,0.698625737483651,0.339,0.69799812566872,0.564,0.760211690817724
"24",1,1,3,2,3,"11323","18-34","male",0.197,0.469689355126097,0.523,0.533045894177774,0.497,0.541207978198793,0.227,0.304865281359928,0.449,0.448495967307567,0.257,0.443193563828932,0.499,0.449172398097682
"25",1,1,3,3,1,"11331","18-34","male",0.17,0.480679946903477,0.521,0.550668893549606,0.541,0.499310517167172,0.309,0.359009276112816,0.51,0.435550579353872,0.229,0.487255156330101,0.361,0.363981873583113
"26",1,1,3,3,2,"11332","18-34","male",0.099,0.365218219708746,0.458,0.46472870676192,0.498,0.444751392262517,0.185,0.205476496797254,0.424,0.327870856742158,0.167,0.36869800597202,0.361,0.255616674658438
"27",1,1,3,3,3,"11333","18-34","male",-0.066,0.187610761819144,0.409,0.361909906992234,0.383,0.337326755755987,-0.016,-0.0428691318407859,0.305,0.168383940585588,0.085,0.157362728319894,0.296,-0.0107951742244751
"28",1,2,1,1,1,"12111","18-34","male",0.815,0.929134325209795,0.794,0.897938384476867,0.904,0.899639223248954,0.847,0.909380603780611,0.856,0.935003002182755,0.842,0.921866763968338,0.912,0.95104769260727
"29",1,2,1,1,2,"12112","18-34","male",0.744,0.837633466150123,0.731,0.789459389083508,0.861,0.818409177663302,0.723,0.789287931151006,0.77,0.848546288006207,0.78,0.820153534944919,0.912,0.886207704217402
"30",1,2,1,1,3,"12113","18-34","male",0.31,0.645723420708734,0.682,0.680624291068814,0.696,0.669034827564203,0.288,0.522698755296995,0.629,0.681677725157836,0.407,0.615223377872725,0.524,0.658837203055124
"31",1,2,1,2,1,"12121","18-34","male",0.692,0.831546141128377,0.714,0.793580686352656,0.867,0.800946303681588,0.761,0.800715045036309,0.764,0.826009782602028,0.753,0.812374896033936,0.8,0.861735054285348
"32",1,2,1,2,2,"12122","18-34","male",0.621,0.746054050193639,0.651,0.713326658189852,0.824,0.75483334707829,0.637,0.696427503315075,0.678,0.740137999640947,0.691,0.718173658125663,0.8,0.795264904972194
"33",1,2,1,2,3,"12123","18-34","male",0.187,0.564203346574908,0.602,0.615318363873734,0.659,0.615836468060721,0.202,0.439691592747287,0.537,0.579425298426113,0.318,0.52532929462986,0.412,0.571032384708842
"34",1,2,1,3,1,"12131","18-34","male",0.16,0.718363477866482,0.6,0.720839472051871,0.703,0.709530861125541,0.284,0.660189255566379,0.598,0.68713513208844,0.29,0.709902324931877,0.274,0.695912017374033
"35",1,2,1,3,2,"12132","18-34","male",0.089,0.591164737301561,0.537,0.62041164098984,0.66,0.635324081159888,0.16,0.499100541857101,0.512,0.558241190125427,0.228,0.578801726174532,0.274,0.568711864157875
"36",1,2,1,3,3,"12133","18-34","male",-0.076,0.345276296117766,0.488,0.485428879388851,0.545,0.477182619134106,-0.041,0.157509650505518,0.393,0.33049026271305,0.146,0.319208960771789,0.209,0.233501567730205
"37",1,2,2,1,1,"12211","18-34","male",0.779,0.827260099496814,0.75,0.774322259306916,0.853,0.802208740984425,0.815,0.804896622664497,0.782,0.822763136161572,0.771,0.818247904996687,0.912,0.874824186079111
"38",1,2,2,1,2,"12212","18-34","male",0.708,0.744686915874,0.687,0.695871449332469,0.81,0.754634462664148,0.691,0.69891871807928,0.696,0.739214958136422,0.709,0.727802738907052,0.912,0.810621357129928
"39",1,2,2,1,3,"12213","18-34","male",0.274,0.565609070271588,0.638,0.597435770560892,0.645,0.61544082466874,0.256,0.442511531111031,0.555,0.57782385296447,0.336,0.538388041694998,0.524,0.590774570252128
"40",1,2,2,2,1,"12221","18-34","male",0.656,0.764204765116192,0.67,0.721054513611011,0.816,0.753349986485305,0.729,0.73316203622655,0.69,0.736053896491693,0.682,0.751137322183431,0.8,0.803545651363697
"41",1,2,2,2,2,"12222","18-34","male",0.585,0.680807727305339,0.607,0.646011871324276,0.773,0.708026575840244,0.605,0.624136868863563,0.604,0.648597157248,0.62,0.66128916099498,0.8,0.734638641017549
"42",1,2,2,2,3,"12223","18-34","male",0.151,0.49971824550412,0.558,0.546544260832412,0.608,0.570816583427809,0.17,0.362623825365917,0.463,0.48032778821694,0.247,0.470995085055228,0.412,0.506346006704489
"43",1,2,2,3,1,"12231","18-34","male",0.124,0.587909476739553,0.556,0.610550358966767,0.652,0.605080270918761,0.252,0.501520870990427,0.524,0.525727887040982,0.219,0.599977363176757,0.274,0.550057400291203
"44",1,2,2,3,2,"12232","18-34","male",0.053,0.484080977644628,0.493,0.528606328545798,0.609,0.551332080359083,0.128,0.363916402151322,0.438,0.423778015576113,0.157,0.491060354866983,0.274,0.452124672198146
"45",1,2,2,3,3,"12233","18-34","male",-0.112,0.275580972681714,0.444,0.415555237800539,0.494,0.427219726660794,-0.073,0.069660687311096,0.319,0.237551732579523,0.075,0.266088215583764,0.209,0.172188429348867
"46",1,2,3,1,1,"12311","18-34","male",0.452,0.729465906577687,0.661,0.691953430904906,0.646,0.709134980698422,0.556,0.686369341441653,0.641,0.673728424496758,0.356,0.732989379562548,0.589,0.77103295423432
"47",1,2,3,1,2,"12312","18-34","male",0.381,0.60063307752609,0.598,0.581265499011931,0.603,0.628866479510798,0.432,0.522865944896367,0.555,0.534229305156948,0.294,0.599911895070534,0.589,0.656405639381779
"48",1,2,3,1,3,"12313","18-34","male",0.216,0.381120994063163,0.549,0.447743749638716,0.488,0.483686674521659,0.231,0.221481095087308,0.436,0.312168062437609,0.212,0.363136799699736,0.524,0.375148133517227
"49",1,2,3,2,1,"12321","18-34","male",0.329,0.624725523786793,0.581,0.612865389591295,0.609,0.628801040686128,0.47,0.55952373921134,0.549,0.540689539308277,0.267,0.632607727920552,0.477,0.642848726248348
"50",1,2,3,2,2,"12322","18-34","male",0.258,0.514308778952303,0.518,0.525308182833816,0.566,0.570046961969423,0.346,0.415164456495471,0.463,0.428151555691291,0.205,0.517734946224068,0.477,0.540915217777078
"51",1,2,3,2,3,"12323","18-34","male",0.093,0.311876853841607,0.469,0.411543686830325,0.451,0.443121977714045,0.145,0.130805885782689,0.344,0.237180362064957,0.123,0.299182049149244,0.412,0.273819597433616
"52",1,2,3,3,1,"12331","18-34","male",0.066,0.358245031653242,0.467,0.461040188375925,0.495,0.431048011255989,0.227,0.228516464937914,0.405,0.280780055193089,0.095,0.378556144452608,0.274,0.241444583151761
"53",1,2,3,3,2,"12332","18-34","male",-0.005,0.260829465283602,0.404,0.388307361146567,0.452,0.39243854838738,0.103,0.0977198469910593,0.319,0.192673669298095,0.033,0.275288033346515,0.274,0.154935858950305
"54",1,2,3,3,3,"12333","18-34","male",-0.17,0.110753573983453,0.355,0.306228492628052,0.337,0.313482707122599,-0.098,-0.120724195426086,0.2,0.0637789149058217,-0.049,0.0970620396496926,0.209,-0.0624175788592234
"55",1,3,1,1,1,"13111","18-34","male",0.436,0.963689355449897,0.746,0.944289322456799,0.764,0.943096422573329,0.543,0.949261389822252,0.731,0.968526923622867,0.376,0.960111100936846,0.502,0.975829242717754
"56",1,3,1,1,2,"13112","18-34","male",0.365,0.875261682090972,0.683,0.825380820626227,0.721,0.844372150261392,0.419,0.824677007716699,0.645,0.888027642089752,0.314,0.862347196800288,0.502,0.916282543255563
"57",1,3,1,1,3,"13113","18-34","male",0.2,0.640449257000192,0.634,0.681099800753725,0.606,0.664928275253136,0.218,0.50668910499967,0.526,0.662657688458189,0.232,0.611550263871148,0.437,0.634018290208586
"58",1,3,1,2,1,"13121","18-34","male",0.313,0.858339733693129,0.666,0.825008833468124,0.727,0.818970655381077,0.457,0.820442596053623,0.639,0.854692444905646,0.287,0.842855196222338,0.39,0.878987532829338
"59",1,3,1,2,2,"13122","18-34","male",0.242,0.748027400777461,0.603,0.722798905083335,0.684,0.752398228023058,0.333,0.689612151308827,0.553,0.738946016377267,0.225,0.724932303952414,0.39,0.787058317865204
"60",1,3,1,2,3,"13123","18-34","male",0.077,0.479839787329891,0.554,0.558988480835765,0.569,0.563265512085817,0.132,0.333568500178063,0.434,0.463311983981728,0.143,0.444813570892637,0.325,0.450977246454155
"61",1,3,1,3,1,"13131","18-34","male",0.05,0.485227350009526,0.552,0.570499866372976,0.613,0.534726135687027,0.214,0.3896460018532,0.495,0.435228065210902,0.115,0.473782378634763,0.187,0.350760656915897
"62",1,3,1,3,2,"13132","18-34","male",-0.021,0.342711986351316,0.489,0.465848906786686,0.57,0.460023199460174,0.09,0.205885111586905,0.409,0.296405807423102,0.053,0.327051840386888,0.187,0.205575595104986
"63",1,3,1,3,3,"13133","18-34","male",-0.186,0.14743511198895,0.44,0.348151527606173,0.455,0.343861713624835,-0.111,-0.0582482780348527,0.29,0.117593084952873,-0.029,0.096041038610833,0.122,-0.0882106479143596
"64",1,3,2,1,1,"13211","18-34","male",0.4,0.819688338304454,0.702,0.776911457516926,0.713,0.796299999913893,0.511,0.791288337148494,0.657,0.800360925473892,0.305,0.815202304798225,0.502,0.858057476617513
"65",1,3,2,1,2,"13212","18-34","male",0.329,0.697241303983308,0.639,0.66157732380309,0.67,0.713910039922551,0.387,0.63870403302944,0.571,0.666867984373113,0.243,0.686534512987115,0.502,0.75455137919267
"66",1,3,2,1,3,"13213","18-34","male",0.164,0.440897786745137,0.59,0.498592220138011,0.555,0.533774121441175,0.186,0.294665319559357,0.452,0.397156429302633,0.161,0.41589488887192,0.437,0.439327755143965
"67",1,3,2,2,1,"13221","18-34","male",0.277,0.701152573879628,0.622,0.673845574849531,0.676,0.699742828032905,0.425,0.655597676935192,0.565,0.645209420366137,0.216,0.697037804735611,0.39,0.728792993816964
"68",1,3,2,2,2,"13222","18-34","male",0.206,0.590152934119634,0.559,0.581034660887884,0.633,0.636917480740167,0.301,0.512572191258235,0.479,0.525701050209031,0.154,0.581557070501248,0.39,0.627410438144367
"69",1,3,2,2,3,"13223","18-34","male",0.041,0.360797867284828,0.51,0.447726938913555,0.518,0.483791184435036,0.1,0.194050955489093,0.36,0.298171667840162,0.072,0.339401676677036,0.325,0.330470681591563
"70",1,3,2,3,1,"13231","18-34","male",0.014,0.375797064157057,0.508,0.474181888308176,0.562,0.456315561716452,0.182,0.252419519308383,0.421,0.297640718610162,0.044,0.387730085689181,0.187,0.25818203084875
"71",1,3,2,3,2,"13232","18-34","male",-0.057,0.274450902682209,0.445,0.39835865527923,0.519,0.413920142824689,0.058,0.11692433169512,0.335,0.20453003133541,-0.018,0.280357454607188,0.187,0.16591112481516
"72",1,3,2,3,3,"13233","18-34","male",-0.222,0.11126992120954,0.396,0.308449300099558,0.404,0.326979956874677,-0.143,-0.116651792667306,0.216,0.0629564734045243,-0.1,0.0892864268885556,0.122,-0.0691220265882592
"73",1,3,3,1,1,"13311","18-34","male",0.342,0.50182418014471,0.613,0.521412933410983,0.556,0.511789430242989,0.486,0.442634111514139,0.538,0.390583992022605,0.181,0.511668404477845,0.502,0.480034034918251
"74",1,3,3,1,2,"13312","18-34","male",0.271,0.398986126000596,0.55,0.44142387478703,0.513,0.468267365585031,0.362,0.304330113025909,0.452,0.293493413033475,0.119,0.402674000393276,0.502,0.393678233726405
"75",1,3,3,1,3,"13313","18-34","male",0.106,0.221990009651268,0.501,0.340496772731259,0.398,0.358688249421158,0.161,0.0615469947413277,0.333,0.134756792735841,0.037,0.198576300789891,0.437,0.127399385916972
"76",1,3,3,2,1,"13321","18-34","male",0.219,0.446939110354852,0.533,0.4919648040429,0.519,0.487230160467692,0.4,0.359949372591962,0.446,0.329576573629513,0.092,0.462054408449271,0.39,0.414248428101374
"77",1,3,3,2,2,"13322","18-34","male",0.148,0.349111243037865,0.47,0.418530176113687,0.476,0.448490184930388,0.276,0.22830430342083,0.36,0.240092634071508,0.03,0.357991769014299,0.39,0.328105488861538
"78",1,3,3,2,3,"13323","18-34","male",-0.017,0.196861492049413,0.421,0.33538506812959,0.361,0.364942832473916,0.075,0.00907832764954963,0.241,0.109042199565256,-0.052,0.180122847781072,0.325,0.107167498008793
"79",1,3,3,3,1,"13331","18-34","male",-0.044,0.241955727250155,0.419,0.373239577650014,0.405,0.333704831732076,0.157,0.128279324488957,0.302,0.15542332745095,-0.08,0.240511202038651,0.187,0.0347707079054885
"80",1,3,3,3,2,"13332","18-34","male",-0.115,0.151814043294397,0.356,0.309901501714057,0.362,0.305562677631978,0.033,0.000839406379816183,0.216,0.0783239695188618,-0.142,0.147387570078156,0.187,-0.0353153036319283
"81",1,3,3,3,3,"13333","18-34","male",-0.28,0.00130523242244395,0.307,0.218020914580331,0.247,0.211826674609607,-0.168,-0.206608833945443,0.097,-0.0568248323387177,-0.224,-0.0419112780453583,0.122,-0.278366651213983
"82",2,1,1,1,1,"21111","18-34","male",0.85,0.919519048058906,0.773,0.880906057526265,0.854,0.885794523281412,0.893,0.900060606224103,0.862,0.922973995990412,0.87,0.905904373148894,0.9,0.948970223870032
"83",2,1,1,1,2,"21112","18-34","male",0.779,0.830074508850664,0.71,0.776383729819556,0.811,0.810747795642045,0.769,0.784449263778437,0.776,0.836922970893318,0.808,0.804340523625759,0.9,0.886766729303572
"84",2,1,1,1,3,"21113","18-34","male",0.345,0.640911404196817,0.661,0.668199585711209,0.646,0.662726868656155,0.334,0.521602877905837,0.635,0.67175435424113,0.435,0.59978635528344,0.512,0.663780901714878
"85",2,1,1,2,1,"21121","18-34","male",0.727,0.828075097705068,0.693,0.78119142926755,0.817,0.79524979376484,0.807,0.800588745665579,0.77,0.816605735501531,0.781,0.797746659005608,0.788,0.868282187141535
"86",2,1,1,2,2,"21122","18-34","male",0.656,0.744675375022798,0.63,0.701786253698961,0.774,0.75037273746493,0.683,0.698459094693316,0.684,0.732060946068155,0.719,0.704055468046203,0.788,0.804473207273336
"87",2,1,1,2,3,"21123","18-34","male",0.222,0.565502285931074,0.581,0.604313543840534,0.609,0.612259291198914,0.248,0.44511643986204,0.543,0.573254429221272,0.346,0.511555469429082,0.4,0.584314568185677
"88",2,1,1,3,1,"21131","18-34","male",0.195,0.723413079777429,0.579,0.709488220310017,0.653,0.70818653932449,0.33,0.673388707968542,0.604,0.681268529050368,0.318,0.696909450623501,0.262,0.718394299884922
"89",2,1,1,3,2,"21132","18-34","male",0.124,0.601560623346003,0.516,0.61023857287961,0.61,0.636263271478436,0.206,0.520578439159265,0.518,0.555335887215337,0.256,0.567602194825071,0.262,0.600826376968517
"90",2,1,1,3,3,"21133","18-34","male",-0.041,0.349163281527115,0.467,0.469247039499045,0.495,0.467297232739375,0.005,0.178065241502525,0.399,0.318743790070389,0.174,0.297273743935235,0.197,0.269013761831074
"91",2,1,2,1,1,"21211","18-34","male",0.814,0.826874254052137,0.729,0.762698757982436,0.803,0.797596617233626,0.861,0.807695569804516,0.788,0.815784663084444,0.799,0.804238232154417,0.9,0.88532293561621
"92",2,1,2,1,2,"21212","18-34","male",0.743,0.746037152555607,0.666,0.685324983420286,0.76,0.751675542007778,0.737,0.704044675678943,0.702,0.733367575584598,0.737,0.714205941169233,0.9,0.822926754871874
"93",2,1,2,1,3,"21213","18-34","male",0.309,0.568769680057095,0.617,0.587025610812489,0.595,0.612883670590993,0.302,0.450450355662485,0.561,0.572926074888944,0.364,0.524149575992167,0.512,0.605724846404184
"94",2,1,2,2,1,"21221","18-34","male",0.691,0.767126676528036,0.649,0.710841193773629,0.766,0.751371176638354,0.775,0.740095893830701,0.696,0.731228849061027,0.71,0.73754553708227,0.788,0.817795125229305
"95",2,1,2,2,2,"21222","18-34","male",0.62,0.684877324190436,0.586,0.635527608313648,0.723,0.706606272265481,0.651,0.632792636501133,0.61,0.643984178125096,0.648,0.64730743069916,0.788,0.75021266220481
"96",2,1,2,2,3,"21223","18-34","male",0.186,0.504393931471857,0.537,0.534383908880223,0.558,0.56855051480696,0.216,0.372851515333053,0.469,0.474031099769179,0.275,0.4546848179841,0.4,0.523624079983118
"97",2,1,2,3,1,"21231","18-34","male",0.159,0.597675040878801,0.535,0.597441168674954,0.602,0.605279196449719,0.298,0.521449185771379,0.53,0.51817858265997,0.247,0.583941487257128,0.262,0.579526031596048
"98",2,1,2,3,2,"21232","18-34","male",0.088,0.493207575352919,0.472,0.51377262671543,0.559,0.549580547991457,0.174,0.38400423738451,0.444,0.413747947335054,0.185,0.473313965041114,0.262,0.482055367604688
"99",2,1,2,3,3,"21233","18-34","male",-0.077,0.279053910581872,0.423,0.39713853779113,0.444,0.417580447438961,-0.027,0.0876143141928473,0.325,0.221324430634191,0.103,0.241847445457098,0.197,0.203625442394507
"100",2,1,3,1,1,"21311","18-34","male",0.487,0.734426852968353,0.64,0.683264350188445,0.596,0.706836275915499,0.602,0.702863426703624,0.647,0.673188505478043,0.384,0.716841425638448,0.577,0.796318818621764
"101",2,1,3,1,2,"21312","18-34","male",0.416,0.606435212994552,0.577,0.571215294842478,0.553,0.625026902458782,0.478,0.543682910802847,0.561,0.53209589495514,0.322,0.581094461806812,0.577,0.687026890255284
"102",2,1,3,1,3,"21313","18-34","male",0.251,0.368568969402637,0.528,0.423932133573517,0.438,0.458923160968681,0.277,0.228548929717466,0.442,0.287431475224857,0.24,0.322597840998704,0.512,0.396536874420319
"103",2,1,3,2,1,"21321","18-34","male",0.364,0.632850373359443,0.56,0.601884864083723,0.559,0.627471064506932,0.516,0.581704349822548,0.555,0.537622133019943,0.295,0.614350886096676,0.465,0.67554482128147
"104",2,1,3,2,2,"21322","18-34","male",0.293,0.520792747911932,0.497,0.511500503197402,0.516,0.565349307804716,0.392,0.437401035293758,0.469,0.420857746240325,0.233,0.496357351834902,0.465,0.574459067032284
"105",2,1,3,2,3,"21323","18-34","male",0.128,0.304503155463498,0.448,0.388654908400092,0.401,0.423333840345068,0.191,0.142843949197572,0.35,0.214164672155622,0.151,0.26285054976936,0.4,0.301267836347987
"106",2,1,3,3,1,"21331","18-34","male",0.101,0.334383030940712,0.446,0.427907180809811,0.445,0.395546444649029,0.273,0.22785656368948,0.411,0.240562466433775,0.123,0.324150727853714,0.262,0.256592373489733
"107",2,1,3,3,2,"21332","18-34","male",0.03,0.236947196211054,0.383,0.355299941007334,0.402,0.357305726449481,0.149,0.0971414527890433,0.325,0.152352316004151,0.061,0.221085427074674,0.262,0.170876329377671
"108",2,1,3,3,3,"21333","18-34","male",-0.135,0.0804447676051653,0.334,0.268997286273917,0.287,0.270303910572325,-0.052,-0.126713861430082,0.206,0.0177423502038044,-0.021,0.0348969081045254,0.197,-0.0550505256882876
"109",2,2,1,1,1,"22111","18-34","male",0.746,0.818200844040271,0.719,0.765012360347923,0.808,0.790917230021993,0.811,0.804981290297321,0.757,0.801891395313046,0.736,0.796109169151023,0.813,0.873951356226857
"110",2,2,1,1,2,"22112","18-34","male",0.675,0.73128668950326,0.656,0.682732969087438,0.765,0.740212548574937,0.687,0.695490866122321,0.671,0.711001356620708,0.674,0.700362838782878,0.813,0.806108489964116
"111",2,2,1,1,3,"22113","18-34","male",0.241,0.541097306586106,0.607,0.574510275223856,0.6,0.595504989736866,0.252,0.431013477129511,0.53,0.529691985443038,0.301,0.49655136683701,0.425,0.575493181942291
"112",2,2,1,2,1,"22121","18-34","male",0.623,0.74865871333402,0.639,0.705629563604451,0.771,0.737548012736806,0.725,0.728934712436388,0.665,0.702526463075278,0.647,0.721100940292094,0.701,0.796197341325039
"113",2,2,1,2,2,"22122","18-34","male",0.552,0.66082553909152,0.576,0.62736214127498,0.728,0.689870745534314,0.601,0.616287782848584,0.579,0.607716139552082,0.585,0.626121135565611,0.701,0.722726360219484
"114",2,2,1,2,3,"22123","18-34","male",0.118,0.470639302599637,0.527,0.520888940478866,0.563,0.549749870744629,0.166,0.349152004937314,0.438,0.424277331139615,0.212,0.42345398735903,0.313,0.484556292488513
"115",2,2,1,3,1,"22131","18-34","male",0.091,0.520991769017792,0.525,0.564426977287993,0.607,0.556768219506248,0.248,0.452685494802613,0.499,0.432879274360361,0.184,0.508497971510549,0.175,0.48394362266872
"116",2,2,1,3,2,"22132","18-34","male",0.02,0.4142250526782,0.462,0.481880033640743,0.564,0.503989172728312,0.124,0.313547157979864,0.413,0.328678432858567,0.122,0.394690974641921,0.175,0.38388219181796
"117",2,2,1,3,3,"22133","18-34","male",-0.145,0.201532765400842,0.413,0.366035208449053,0.449,0.380770778094712,-0.077,0.0212158774273797,0.294,0.1361117328907,0.04,0.157625656508894,0.11,0.101439682082571
"118",2,2,2,1,1,"22211","18-34","male",0.71,0.749782304642426,0.675,0.68363755903871,0.757,0.734219229289984,0.779,0.730403131887056,0.683,0.69473124745285,0.665,0.734963888668058,0.813,0.821170794610913
"119",2,2,2,1,2,"22212","18-34","male",0.639,0.660030820149372,0.612,0.602606142901185,0.714,0.684002936166904,0.655,0.613598667318696,0.597,0.596129958410588,0.603,0.638518069700569,0.813,0.747724706916579
"120",2,2,2,1,3,"22213","18-34","male",0.205,0.471764993010435,0.563,0.493440558738392,0.549,0.544518996297348,0.22,0.348169483733972,0.456,0.412629088891193,0.23,0.436763129396932,0.425,0.516338272091854
"121",2,2,2,2,1,"22221","18-34","male",0.587,0.677966558611119,0.595,0.624831079145203,0.72,0.679245982616386,0.693,0.644620726335083,0.591,0.581314529621475,0.576,0.662729285291289,0.701,0.731888730456414
"122",2,2,2,2,2,"22222","18-34","male",0.516,0.586573385610642,0.532,0.544783637281959,0.677,0.629222976115669,0.569,0.524344656798607,0.505,0.482086570931642,0.514,0.564977239264678,0.701,0.653582996836485
"123",2,2,2,2,3,"22223","18-34","male",0.082,0.405963841255864,0.483,0.444401306261423,0.512,0.501310786372945,0.134,0.267003098019006,0.364,0.313123407031007,0.141,0.370432870063503,0.313,0.42481800513921
"124",2,2,2,3,1,"22231","18-34","male",0.055,0.465514883632875,0.481,0.499921488254641,0.556,0.510954927570279,0.216,0.379943089033284,0.425,0.349567188876312,0.113,0.468174423296241,0.175,0.437725170768024
"125",2,2,2,3,2,"22232","18-34","male",-0.016,0.367843649168012,0.418,0.422947900987351,0.513,0.465400091257815,0.092,0.251454361535515,0.339,0.255849664798746,0.051,0.362868042685147,0.175,0.349353331916989
"126",2,2,2,3,3,"22233","18-34","male",-0.181,0.160153804805733,0.369,0.31102496231818,0.398,0.348641201660122,-0.109,-0.0331275400486433,0.22,0.0724118697988226,-0.031,0.132068099680883,0.11,0.0779267107643214
"127",2,2,3,1,1,"22311","18-34","male",0.383,0.537965915071495,0.586,0.515594795650867,0.55,0.552220015057467,0.52,0.501581298717117,0.542,0.398146634975844,0.25,0.528272834623371,0.49,0.613740438381537
"128",2,2,3,1,2,"22312","18-34","male",0.312,0.432573851542627,0.523,0.433880803690333,0.507,0.501741798485419,0.396,0.364510918221822,0.456,0.295179798476709,0.188,0.415874753616341,0.49,0.519590846806538
"129",2,2,3,1,3,"22313","18-34","male",0.147,0.248047443607229,0.474,0.330461487432705,0.392,0.393435375763413,0.195,0.109175192617421,0.337,0.123675245563776,0.106,0.20698110159374,0.425,0.279063102126785
"130",2,2,3,2,1,"22321","18-34","male",0.26,0.478664925809543,0.506,0.483026043322431,0.513,0.51664847579988,0.434,0.422078706914372,0.45,0.329116653388947,0.161,0.473142538924204,0.378,0.520280283120831
"131",2,2,3,2,2,"22322","18-34","male",0.189,0.375669213035918,0.443,0.40390413001351,0.47,0.467982719443779,0.31,0.287352820613609,0.364,0.230552658497823,0.099,0.36328000132013,0.378,0.427345901344493
"132",2,2,3,2,3,"22323","18-34","male",0.024,0.182804667714585,0.394,0.299128492142983,0.355,0.35535776359389,0.109,0.021245781905055,0.245,0.0565719214061919,0.017,0.14809492938378,0.313,0.176500968239134
"133",2,2,3,3,1,"22331","18-34","male",-0.003,0.232395519500999,0.392,0.353449234364969,0.399,0.346391293771731,0.191,0.126571296344455,0.306,0.108177448614929,-0.011,0.229188882890114,0.175,0.157078561258442
"134",2,2,3,3,2,"22332","18-34","male",-0.074,0.134223159086654,0.329,0.280049875050473,0.356,0.307192056720681,0.067,-0.00446906948752742,0.22,0.0192190064696421,-0.073,0.124563472836436,0.175,0.0691066226694587
"135",2,2,3,3,3,"22333","18-34","male",-0.239,-0.0122074289197516,0.28,0.201443664336449,0.241,0.232900882724955,-0.134,-0.219179897070341,0.101,-0.105238419383015,-0.155,-0.0482672530365103,0.11,-0.137360349104406
"136",2,3,1,1,1,"23111","18-34","male",0.367,0.762802106063906,0.671,0.729887902437021,0.668,0.74696694669599,0.507,0.745134080216313,0.632,0.713652071259927,0.27,0.741853910112765,0.403,0.809007376851792
"137",2,3,1,1,2,"23112","18-34","male",0.296,0.617305219889007,0.608,0.600199837655117,0.625,0.65080943584344,0.383,0.571696611027238,0.546,0.549060971578389,0.208,0.585344324459623,0.403,0.682838323170845
"138",2,3,1,1,3,"23113","18-34","male",0.131,0.346540459948559,0.559,0.42854082189811,0.51,0.468763880788653,0.182,0.225815212815131,0.427,0.259183899303306,0.126,0.286686983362117,0.338,0.350966506367288
"139",2,3,1,2,1,"23121","18-34","male",0.244,0.629987776162036,0.591,0.620461108768497,0.631,0.642942704210868,0.421,0.598494868520654,0.54,0.538297636798054,0.181,0.605364265866251,0.291,0.66262475111215
"140",2,3,1,2,2,"23122","18-34","male",0.173,0.509564825304839,0.528,0.524037208673409,0.588,0.576987042541459,0.297,0.447300326941183,0.454,0.409253487737213,0.119,0.477691327460075,0.291,0.551609950845374
"141",2,3,1,2,3,"23123","18-34","male",0.008,0.279618468551961,0.479,0.391736403478429,0.473,0.43131222398982,0.096,0.138058201949742,0.335,0.181286063779291,0.037,0.224844495880039,0.226,0.256374230536778
"142",2,3,1,3,1,"23131","18-34","male",-0.019,0.301534019547965,0.477,0.423597148286735,0.517,0.402731818283603,0.178,0.215124792155238,0.396,0.195997499579888,0.009,0.271646628884198,0.088,0.193204681411978
"143",2,3,1,3,2,"23132","18-34","male",-0.09,0.204630166310531,0.414,0.3519236225422,0.474,0.365230477644079,0.054,0.08421527226872,0.31,0.108080468887229,-0.053,0.169034324951281,0.088,0.10837839282923
"144",2,3,1,3,3,"23133","18-34","male",-0.255,0.045352788345049,0.365,0.261661058919378,0.359,0.276971462932643,-0.147,-0.140591168632137,0.191,-0.0293884017587801,-0.135,-0.0218226941262171,0.023,-0.124854964257313
"145",2,3,2,1,1,"23211","18-34","male",0.331,0.609824275823525,0.627,0.573515890917924,0.617,0.620555804264581,0.475,0.580700463500555,0.558,0.496083193028205,0.199,0.595835810293719,0.403,0.679724296982491
"146",2,3,2,1,2,"23212","18-34","male",0.26,0.497280925982087,0.564,0.482479271455729,0.574,0.560670929844792,0.351,0.436995596414465,0.472,0.377852094536868,0.137,0.475852404918003,0.403,0.579470033512076
"147",2,3,2,1,3,"23213","18-34","male",0.095,0.280144061156373,0.515,0.355402955785525,0.459,0.424909472463417,0.15,0.145052248559142,0.353,0.163775298680902,0.055,0.234063925495879,0.338,0.305335718157875
"148",2,3,2,2,1,"23221","18-34","male",0.208,0.541975024505881,0.547,0.527909901129602,0.58,0.574200342389613,0.389,0.494853576927115,0.466,0.40457336545508,0.11,0.531012543548204,0.291,0.58418465381161
"149",2,3,2,2,2,"23222","18-34","male",0.137,0.436439418393707,0.484,0.444344960573718,0.537,0.520713854689053,0.265,0.357805316845218,0.38,0.298276183028526,0.048,0.418455411555319,0.291,0.488650695240841
